DEBUG   | 2017-10-11 16:00:47,587 | mqtt_performance_tester.analyze_with_dup:167| --- n. 519 of MQTT msg: Publish Message  
DEBUG   | 2017-10-11 16:00:47,587 | mqtt_performance_tester.analyze_with_dup:167| --- n. 566 of MQTT msg: Publish Ack  
DEBUG   | 2017-10-11 16:00:47,587 | mqtt_performance_tester.analyze_with_dup:167| --- n. 497 of MQTT msg: Disconnect Req  
DEBUG   | 2017-10-11 16:00:47,587 | mqtt_performance_tester.analyze_with_dup:167| --- n. 500 of MQTT msg: Connect Command  
DEBUG   | 2017-10-11 16:00:47,587 | mqtt_performance_tester.analyze_with_dup:168| ---------------------------------------
DEBUG   | 2017-10-11 16:00:47,587 | mqtt_performance_tester.analyze_with_dup:169| --- 2729 TOTAL MQTT msg exchanged 
DEBUG   | 2017-10-11 16:00:47,587 | mqtt_performance_tester.analyze_with_dup:170| ---------------------------------------
DEBUG   | 2017-10-11 16:00:47,587 | mqtt_performance_tester.analyze_with_dup:171| --- Total Message:       15665
DEBUG   | 2017-10-11 16:00:47,587 | mqtt_performance_tester.analyze_with_dup:172| --- N.Frames:            15665 
DEBUG   | 2017-10-11 16:00:47,587 | mqtt_performance_tester.analyze_with_dup:173| --- TCP Message:         5716 
DEBUG   | 2017-10-11 16:00:47,587 | mqtt_performance_tester.analyze_with_dup:174| --- MQTT Message:        2729
DEBUG   | 2017-10-11 16:00:47,587 | mqtt_performance_tester.analyze_with_dup:175| --- UDP Message:         0
DEBUG   | 2017-10-11 16:00:47,588 | mqtt_performance_tester.analyze_with_dup:176| --- OTHER Message:       7227
DEBUG   | 2017-10-11 16:00:47,589 | mqtt_performance_tester.analyze_with_dup:177| ---------------------------------------
DEBUG   | 2017-10-11 16:00:47,589 | mqtt_performance_tester.analyze_with_dup:178| --- TCP  packets size:   290422
DEBUG   | 2017-10-11 16:00:47,589 | mqtt_performance_tester.analyze_with_dup:179| --- MQTT TCP size:       301337
DEBUG   | 2017-10-11 16:00:47,589 | mqtt_performance_tester.analyze_with_dup:180| --- TCP + TCP:MQTT size: 591759
DEBUG   | 2017-10-11 16:00:47,589 | mqtt_performance_tester.analyze_with_dup:181| --- MQTT payload size:   289688
DEBUG   | 2017-10-11 16:00:47,589 | mqtt_performance_tester.analyze_with_dup:182| --- UPD packets size:    0
DEBUG   | 2017-10-11 16:00:47,589 | mqtt_performance_tester.analyze_with_dup:183| --- OTHERS packets size: 0
DEBUG   | 2017-10-11 16:00:47,589 | mqtt_performance_tester.analyze_with_dup:184| --- TCP+UDP+OTHER size:  591759
DEBUG   | 2017-10-11 16:00:47,589 | mqtt_performance_tester.analyze_with_dup:185| --- TOTAL Frames size:   1247910
DEBUG   | 2017-10-11 16:00:47,589 | mqtt_performance_tester.analyze_with_dup:186| ---------------------------------------
INFO    | 2017-10-11 16:00:47,684 | mqtt_performance_tester.analyze_with_dup:268| [E2E Latency]  MIN: 1.1920928955078125e-05 AVG:0.3730651906726393 MAX:60.85902285575867
DEBUG   | 2017-10-11 16:00:51,031 | mqtt_performance_tester.analyze_with_dup:53 | Search data in 3956093 line of strings
DEBUG   | 2017-10-11 16:00:51,727 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:51,741 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:51,743 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
